Direction,Year,Country,Religion,Count,Percent,Region,level,countrycode
Outgoing,2000,Lesotho,Other,10000,6.6,Sub-Saharan Africa,1,426
Outgoing,2000,Lesotho,Unaffiliated,10000,4.5,Sub-Saharan Africa,1,426
Outgoing,2000,Latvia,All,240000,100,Europe,1,428
Outgoing,2000,Latvia,Buddhist,10000,0.5,Europe,1,428
Outgoing,2000,Latvia,Christian,160000,64,Europe,1,428
Outgoing,2000,Latvia,Hindu,10000,0.3,Europe,1,428
Outgoing,2000,Latvia,Jew,10000,4.7,Europe,1,428
Outgoing,2000,Latvia,Muslim,10000,5,Europe,1,428
Outgoing,2000,Latvia,Other,20000,7.6,Europe,1,428
Outgoing,2000,Latvia,Unaffiliated,40000,17.8,Europe,1,428
Outgoing,2000,Liberia,All,260000,100,Sub-Saharan Africa,1,430
Outgoing,2000,Liberia,Buddhist,10000,0,Sub-Saharan Africa,1,430
Outgoing,2000,Liberia,Christian,120000,48.1,Sub-Saharan Africa,1,430
Outgoing,2000,Liberia,Hindu,10000,0.3,Sub-Saharan Africa,1,430
Outgoing,2000,Liberia,Jew,10000,0,Sub-Saharan Africa,1,430
Outgoing,2000,Liberia,Muslim,110000,43,Sub-Saharan Africa,1,430
Outgoing,2000,Liberia,Other,20000,7,Sub-Saharan Africa,1,430
Outgoing,2000,Liberia,Unaffiliated,10000,1.6,Sub-Saharan Africa,1,430
Outgoing,2000,Libya,All,80000,100,Middle East-North Africa,1,434
Outgoing,2000,Libya,Buddhist,10000,0.2,Middle East-North Africa,1,434
Outgoing,2000,Libya,Christian,10000,9.5,Middle East-North Africa,1,434
Outgoing,2000,Libya,Hindu,10000,0.1,Middle East-North Africa,1,434
Outgoing,2000,Libya,Jew,20000,23.6,Middle East-North Africa,1,434
Outgoing,2000,Libya,Muslim,50000,63.7,Middle East-North Africa,1,434
Outgoing,2000,Libya,Other,10000,0.4,Middle East-North Africa,1,434
Outgoing,2000,Libya,Unaffiliated,10000,2.5,Middle East-North Africa,1,434
Outgoing,2000,Liechtenstein,All,10000,100,Europe,1,438
Outgoing,2000,Liechtenstein,Buddhist,10000,0.2,Europe,1,438
Outgoing,2000,Liechtenstein,Christian,10000,85.5,Europe,1,438
Outgoing,2000,Liechtenstein,Hindu,10000,0,Europe,1,438
Outgoing,2000,Liechtenstein,Jew,10000,0.5,Europe,1,438
Outgoing,2000,Liechtenstein,Muslim,10000,1.9,Europe,1,438
Outgoing,2000,Liechtenstein,Other,10000,0.2,Europe,1,438
Outgoing,2000,Liechtenstein,Unaffiliated,10000,11.4,Europe,1,438
Outgoing,2000,Lithuania,All,360000,100,Europe,1,440
Outgoing,2000,Lithuania,Buddhist,10000,0.2,Europe,1,440
Outgoing,2000,Lithuania,Christian,320000,89,Europe,1,440
Outgoing,2000,Lithuania,Hindu,10000,0.2,Europe,1,440
Outgoing,2000,Lithuania,Jew,10000,3.7,Europe,1,440
Outgoing,2000,Lithuania,Muslim,10000,1.3,Europe,1,440
Outgoing,2000,Lithuania,Other,10000,0.5,Europe,1,440
Outgoing,2000,Lithuania,Unaffiliated,20000,5.1,Europe,1,440
Outgoing,2000,Luxembourg,All,40000,100,Europe,1,442
Outgoing,2000,Luxembourg,Buddhist,10000,4.2,Europe,1,442
Outgoing,2000,Luxembourg,Christian,30000,71.4,Europe,1,442
Outgoing,2000,Luxembourg,Hindu,10000,0,Europe,1,442
Outgoing,2000,Luxembourg,Jew,10000,1.1,Europe,1,442
Outgoing,2000,Luxembourg,Muslim,10000,13.4,Europe,1,442
Outgoing,2000,Luxembourg,Other,10000,1.7,Europe,1,442
Outgoing,2000,Luxembourg,Unaffiliated,10000,8.3,Europe,1,442
Outgoing,2000,Macao,All,110000,100,Asia-Pacific,1,446
Outgoing,2000,Macao,Buddhist,20000,20.7,Asia-Pacific,1,446
Outgoing,2000,Macao,Christian,10000,12.8,Asia-Pacific,1,446
Outgoing,2000,Macao,Hindu,10000,0,Asia-Pacific,1,446
Outgoing,2000,Macao,Jew,10000,0,Asia-Pacific,1,446
Outgoing,2000,Macao,Muslim,10000,0.2,Asia-Pacific,1,446
Outgoing,2000,Macao,Other,50000,49.2,Asia-Pacific,1,446
Outgoing,2000,Macao,Unaffiliated,20000,17.2,Asia-Pacific,1,446
Outgoing,2000,Madagascar,All,80000,100,Sub-Saharan Africa,1,450
Outgoing,2000,Madagascar,Buddhist,10000,0.2,Sub-Saharan Africa,1,450
Outgoing,2000,Madagascar,Christian,50000,63,Sub-Saharan Africa,1,450
Outgoing,2000,Madagascar,Hindu,10000,3,Sub-Saharan Africa,1,450
Outgoing,2000,Madagascar,Jew,10000,0.1,Sub-Saharan Africa,1,450
Outgoing,2000,Madagascar,Muslim,20000,21.4,Sub-Saharan Africa,1,450
Outgoing,2000,Madagascar,Other,10000,4.9,Sub-Saharan Africa,1,450
Outgoing,2000,Madagascar,Unaffiliated,10000,7.3,Sub-Saharan Africa,1,450
Outgoing,2000,Malawi,All,200000,100,Sub-Saharan Africa,1,454
Outgoing,2000,Malawi,Buddhist,10000,0.1,Sub-Saharan Africa,1,454
Outgoing,2000,Malawi,Christian,150000,72.2,Sub-Saharan Africa,1,454
Outgoing,2000,Malawi,Hindu,10000,1.6,Sub-Saharan Africa,1,454
Outgoing,2000,Malawi,Jew,10000,0,Sub-Saharan Africa,1,454
Outgoing,2000,Malawi,Muslim,30000,15.4,Sub-Saharan Africa,1,454
Outgoing,2000,Malawi,Other,10000,5.3,Sub-Saharan Africa,1,454
Outgoing,2000,Malawi,Unaffiliated,10000,5.4,Sub-Saharan Africa,1,454
Outgoing,2000,Malaysia,All,1310000,100,Asia-Pacific,1,458
Outgoing,2000,Malaysia,Buddhist,470000,35.6,Asia-Pacific,1,458
Outgoing,2000,Malaysia,Christian,220000,16.5,Asia-Pacific,1,458
Outgoing,2000,Malaysia,Hindu,40000,3.4,Asia-Pacific,1,458
Outgoing,2000,Malaysia,Jew,10000,0,Asia-Pacific,1,458
Outgoing,2000,Malaysia,Muslim,390000,29.4,Asia-Pacific,1,458
Outgoing,2000,Malaysia,Other,40000,2.9,Asia-Pacific,1,458
Outgoing,2000,Malaysia,Unaffiliated,160000,12.1,Asia-Pacific,1,458
Outgoing,2000,Maldives,All,10000,100,Asia-Pacific,1,462
Outgoing,2000,Maldives,Buddhist,10000,16,Asia-Pacific,1,462
Outgoing,2000,Maldives,Christian,10000,14.1,Asia-Pacific,1,462
Outgoing,2000,Maldives,Hindu,10000,12.8,Asia-Pacific,1,462
Outgoing,2000,Maldives,Jew,10000,0,Asia-Pacific,1,462
Outgoing,2000,Maldives,Muslim,10000,47.3,Asia-Pacific,1,462
Outgoing,2000,Maldives,Other,10000,1.7,Asia-Pacific,1,462
Outgoing,2000,Maldives,Unaffiliated,10000,7.7,Asia-Pacific,1,462
Outgoing,2000,Mali,All,810000,100,Sub-Saharan Africa,1,466
Outgoing,2000,Mali,Buddhist,10000,0,Sub-Saharan Africa,1,466
Outgoing,2000,Mali,Christian,70000,8.8,Sub-Saharan Africa,1,466
Outgoing,2000,Mali,Hindu,10000,0,Sub-Saharan Africa,1,466
Outgoing,2000,Mali,Jew,10000,0,Sub-Saharan Africa,1,466
Outgoing,2000,Mali,Muslim,700000,86.8,Sub-Saharan Africa,1,466
Outgoing,2000,Mali,Other,20000,3,Sub-Saharan Africa,1,466
Outgoing,2000,Mali,Unaffiliated,10000,1.4,Sub-Saharan Africa,1,466
Outgoing,2000,Malta,All,110000,100,Europe,1,470
Outgoing,2000,Malta,Buddhist,10000,0.5,Europe,1,470
Outgoing,2000,Malta,Christian,100000,90.5,Europe,1,470
Outgoing,2000,Malta,Hindu,10000,0,Europe,1,470
Outgoing,2000,Malta,Jew,10000,0.4,Europe,1,470
Outgoing,2000,Malta,Muslim,10000,0.2,Europe,1,470
Outgoing,2000,Malta,Other,10000,0.7,Europe,1,470
Outgoing,2000,Malta,Unaffiliated,10000,7.7,Europe,1,470
Outgoing,2000,Martinique,All,20000,100,Latin America-Caribbean,1,474
Outgoing,2000,Martinique,Buddhist,10000,0.9,Latin America-Caribbean,1,474
Outgoing,2000,Martinique,Christian,10000,82.9,Latin America-Caribbean,1,474
Outgoing,2000,Martinique,Hindu,10000,0,Latin America-Caribbean,1,474
Outgoing,2000,Martinique,Jew,10000,0.3,Latin America-Caribbean,1,474
Outgoing,2000,Martinique,Muslim,10000,0.2,Latin America-Caribbean,1,474
Outgoing,2000,Martinique,Other,10000,5.9,Latin America-Caribbean,1,474
Outgoing,2000,Martinique,Unaffiliated,10000,9.9,Latin America-Caribbean,1,474
Outgoing,2000,Mauritania,All,120000,100,Sub-Saharan Africa,1,478
Outgoing,2000,Mauritania,Buddhist,10000,0,Sub-Saharan Africa,1,478
Outgoing,2000,Mauritania,Christian,20000,15.9,Sub-Saharan Africa,1,478
Outgoing,2000,Mauritania,Hindu,10000,0.1,Sub-Saharan Africa,1,478
Outgoing,2000,Mauritania,Jew,10000,0,Sub-Saharan Africa,1,478
Outgoing,2000,Mauritania,Muslim,100000,81.3,Sub-Saharan Africa,1,478
Outgoing,2000,Mauritania,Other,10000,1.7,Sub-Saharan Africa,1,478
Outgoing,2000,Mauritania,Unaffiliated,10000,1,Sub-Saharan Africa,1,478
Outgoing,2000,Mauritius,All,120000,100,Sub-Saharan Africa,1,480
Outgoing,2000,Mauritius,Buddhist,10000,0.5,Sub-Saharan Africa,1,480
Outgoing,2000,Mauritius,Christian,50000,39.9,Sub-Saharan Africa,1,480
Outgoing,2000,Mauritius,Hindu,50000,37.5,Sub-Saharan Africa,1,480
Outgoing,2000,Mauritius,Jew,10000,0,Sub-Saharan Africa,1,480
Outgoing,2000,Mauritius,Muslim,20000,18.1,Sub-Saharan Africa,1,480
Outgoing,2000,Mauritius,Other,10000,0.6,Sub-Saharan Africa,1,480
Outgoing,2000,Mauritius,Unaffiliated,10000,3.4,Sub-Saharan Africa,1,480
Outgoing,2000,Mexico,All,10040000,100,Latin America-Caribbean,1,484
Outgoing,2000,Mexico,Buddhist,10000,0,Latin America-Caribbean,1,484
Outgoing,2000,Mexico,Christian,9370000,93.4,Latin America-Caribbean,1,484
Outgoing,2000,Mexico,Hindu,10000,0,Latin America-Caribbean,1,484
Outgoing,2000,Mexico,Jew,10000,0.1,Latin America-Caribbean,1,484
Outgoing,2000,Mexico,Muslim,10000,0.1,Latin America-Caribbean,1,484
Outgoing,2000,Mexico,Other,20000,0.2,Latin America-Caribbean,1,484
Outgoing,2000,Mexico,Unaffiliated,630000,6.2,Latin America-Caribbean,1,484
Outgoing,2000,Monaco,All,10000,100,Europe,1,492
Outgoing,2000,Monaco,Buddhist,10000,0.4,Europe,1,492
Outgoing,2000,Monaco,Christian,10000,66.3,Europe,1,492
Outgoing,2000,Monaco,Hindu,10000,0.2,Europe,1,492
Outgoing,2000,Monaco,Jew,10000,1.3,Europe,1,492
Outgoing,2000,Monaco,Muslim,10000,7.1,Europe,1,492
Outgoing,2000,Monaco,Other,10000,0.7,Europe,1,492
Outgoing,2000,Monaco,Unaffiliated,10000,23.9,Europe,1,492
Outgoing,2000,Mongolia,All,30000,100,Asia-Pacific,1,496
Outgoing,2000,Mongolia,Buddhist,10000,31.7,Asia-Pacific,1,496
Outgoing,2000,Mongolia,Christian,10000,47.4,Asia-Pacific,1,496
Outgoing,2000,Mongolia,Hindu,10000,0.3,Asia-Pacific,1,496
Outgoing,2000,Mongolia,Jew,10000,0,Asia-Pacific,1,496
Outgoing,2000,Mongolia,Muslim,10000,2.4,Asia-Pacific,1,496
Outgoing,2000,Mongolia,Other,10000,2,Asia-Pacific,1,496
Outgoing,2000,Mongolia,Unaffiliated,10000,16.3,Asia-Pacific,1,496
Outgoing,2000,Moldova,All,640000,100,Europe,1,498
Outgoing,2000,Moldova,Buddhist,10000,0,Europe,1,498
Outgoing,2000,Moldova,Christian,370000,58.1,Europe,1,498
Outgoing,2000,Moldova,Hindu,10000,0.1,Europe,1,498
Outgoing,2000,Moldova,Jew,80000,13,Europe,1,498
Outgoing,2000,Moldova,Muslim,50000,8.1,Europe,1,498
Outgoing,2000,Moldova,Other,10000,0.4,Europe,1,498
Outgoing,2000,Moldova,Unaffiliated,130000,20.2,Europe,1,498
Outgoing,2000,Montenegro,All,190000,100,Europe,1,499
Outgoing,2000,Montenegro,Buddhist,10000,0.5,Europe,1,499
Outgoing,2000,Montenegro,Christian,130000,67.5,Europe,1,499
Outgoing,2000,Montenegro,Hindu,10000,0.2,Europe,1,499
Outgoing,2000,Montenegro,Jew,10000,1.4,Europe,1,499
Outgoing,2000,Montenegro,Muslim,10000,7.3,Europe,1,499
Outgoing,2000,Montenegro,Other,10000,0.7,Europe,1,499
Outgoing,2000,Montenegro,Unaffiliated,40000,22.5,Europe,1,499
Outgoing,2000,Montserrat,All,20000,100,Latin America-Caribbean,1,500
Outgoing,2000,Montserrat,Buddhist,10000,0.5,Latin America-Caribbean,1,500
Outgoing,2000,Montserrat,Christian,20000,88.8,Latin America-Caribbean,1,500
Outgoing,2000,Montserrat,Hindu,10000,0.1,Latin America-Caribbean,1,500
Outgoing,2000,Montserrat,Jew,10000,0.2,Latin America-Caribbean,1,500
Outgoing,2000,Montserrat,Muslim,10000,0.2,Latin America-Caribbean,1,500
Outgoing,2000,Montserrat,Other,10000,1.8,Latin America-Caribbean,1,500
Outgoing,2000,Montserrat,Unaffiliated,10000,8.3,Latin America-Caribbean,1,500
Outgoing,2000,Morocco,All,2110000,100,Middle East-North Africa,1,504
Outgoing,2000,Morocco,Buddhist,10000,0.1,Middle East-North Africa,1,504
Outgoing,2000,Morocco,Christian,240000,11.4,Middle East-North Africa,1,504
Outgoing,2000,Morocco,Hindu,10000,0,Middle East-North Africa,1,504
Outgoing,2000,Morocco,Jew,190000,9.2,Middle East-North Africa,1,504
Outgoing,2000,Morocco,Muslim,1530000,72.4,Middle East-North Africa,1,504
Outgoing,2000,Morocco,Other,10000,0.2,Middle East-North Africa,1,504
Outgoing,2000,Morocco,Unaffiliated,140000,6.7,Middle East-North Africa,1,504
Outgoing,2000,Mozambique,All,700000,100,Sub-Saharan Africa,1,508
Outgoing,2000,Mozambique,Buddhist,10000,0,Sub-Saharan Africa,1,508
Outgoing,2000,Mozambique,Christian,550000,78,Sub-Saharan Africa,1,508
Outgoing,2000,Mozambique,Hindu,10000,0.4,Sub-Saharan Africa,1,508
Outgoing,2000,Mozambique,Jew,10000,0,Sub-Saharan Africa,1,508
Outgoing,2000,Mozambique,Muslim,90000,12.2,Sub-Saharan Africa,1,508
Outgoing,2000,Mozambique,Other,40000,5.1,Sub-Saharan Africa,1,508
Outgoing,2000,Mozambique,Unaffiliated,30000,4.3,Sub-Saharan Africa,1,508
Outgoing,2000,Oman,All,20000,100,Middle East-North Africa,1,512
Outgoing,2000,Oman,Buddhist,10000,1.2,Middle East-North Africa,1,512
Outgoing,2000,Oman,Christian,10000,7,Middle East-North Africa,1,512
Outgoing,2000,Oman,Hindu,10000,2.7,Middle East-North Africa,1,512
Outgoing,2000,Oman,Jew,10000,0.1,Middle East-North Africa,1,512
Outgoing,2000,Oman,Muslim,10000,87.2,Middle East-North Africa,1,512
Outgoing,2000,Oman,Other,10000,0.6,Middle East-North Africa,1,512
Outgoing,2000,Oman,Unaffiliated,10000,1.1,Middle East-North Africa,1,512
Outgoing,2000,Namibia,All,50000,100,Sub-Saharan Africa,1,516
Outgoing,2000,Namibia,Buddhist,10000,0,Sub-Saharan Africa,1,516
Outgoing,2000,Namibia,Christian,40000,74.4,Sub-Saharan Africa,1,516
Outgoing,2000,Namibia,Hindu,10000,0.2,Sub-Saharan Africa,1,516
Outgoing,2000,Namibia,Jew,10000,0.1,Sub-Saharan Africa,1,516
Outgoing,2000,Namibia,Muslim,10000,14.2,Sub-Saharan Africa,1,516
Outgoing,2000,Namibia,Other,10000,6.4,Sub-Saharan Africa,1,516
Outgoing,2000,Namibia,Unaffiliated,10000,4.7,Sub-Saharan Africa,1,516
Outgoing,2000,Nauru,All,10000,100,Asia-Pacific,1,520
Outgoing,2000,Nauru,Buddhist,10000,2.1,Asia-Pacific,1,520
Outgoing,2000,Nauru,Christian,10000,78.4,Asia-Pacific,1,520
Outgoing,2000,Nauru,Hindu,10000,1.8,Asia-Pacific,1,520
Outgoing,2000,Nauru,Jew,10000,0.3,Asia-Pacific,1,520
Outgoing,2000,Nauru,Muslim,10000,1.9,Asia-Pacific,1,520
Outgoing,2000,Nauru,Other,10000,0.6,Asia-Pacific,1,520
Outgoing,2000,Nauru,Unaffiliated,10000,14.6,Asia-Pacific,1,520
Outgoing,2000,Nepal,All,1000000,100,Asia-Pacific,1,524
Outgoing,2000,Nepal,Buddhist,30000,2.6,Asia-Pacific,1,524
Outgoing,2000,Nepal,Christian,50000,5.3,Asia-Pacific,1,524
Outgoing,2000,Nepal,Hindu,680000,68.7,Asia-Pacific,1,524
Outgoing,2000,Nepal,Jew,10000,0,Asia-Pacific,1,524
Outgoing,2000,Nepal,Muslim,210000,21.1,Asia-Pacific,1,524
Outgoing,2000,Nepal,Other,20000,2.2,Asia-Pacific,1,524
Outgoing,2000,Nepal,Unaffiliated,10000,0.2,Asia-Pacific,1,524
Outgoing,2000,Netherlands,All,770000,100,Europe,1,528
Outgoing,2000,Netherlands,Buddhist,10000,0.4,Europe,1,528
Outgoing,2000,Netherlands,Christian,460000,60,Europe,1,528
Outgoing,2000,Netherlands,Hindu,10000,0.3,Europe,1,528
Outgoing,2000,Netherlands,Jew,10000,1.5,Europe,1,528
Outgoing,2000,Netherlands,Muslim,40000,4.6,Europe,1,528
Outgoing,2000,Netherlands,Other,10000,0.4,Europe,1,528
Outgoing,2000,Netherlands,Unaffiliated,250000,32.8,Europe,1,528
Outgoing,2000,Curacao,All,10000,100,Latin America-Caribbean,1,531
Outgoing,2000,Curacao,Buddhist,10000,0.6,Latin America-Caribbean,1,531
Outgoing,2000,Curacao,Christian,10000,83.1,Latin America-Caribbean,1,531
Outgoing,2000,Curacao,Hindu,10000,0,Latin America-Caribbean,1,531
Outgoing,2000,Curacao,Jew,10000,0.6,Latin America-Caribbean,1,531
Outgoing,2000,Curacao,Muslim,10000,0.2,Latin America-Caribbean,1,531
Outgoing,2000,Curacao,Other,10000,3.6,Latin America-Caribbean,1,531
Outgoing,2000,Curacao,Unaffiliated,10000,11.6,Latin America-Caribbean,1,531
Outgoing,2000,Aruba,All,10000,100,Latin America-Caribbean,1,533
Outgoing,2000,Aruba,Buddhist,10000,0.8,Latin America-Caribbean,1,533
Outgoing,2000,Aruba,Christian,10000,82.3,Latin America-Caribbean,1,533
Outgoing,2000,Aruba,Hindu,10000,0.7,Latin America-Caribbean,1,533
Outgoing,2000,Aruba,Jew,10000,0.5,Latin America-Caribbean,1,533
Outgoing,2000,Aruba,Muslim,10000,0.4,Latin America-Caribbean,1,533
Outgoing,2000,Aruba,Other,10000,1.8,Latin America-Caribbean,1,533
Outgoing,2000,Aruba,Unaffiliated,10000,13.5,Latin America-Caribbean,1,533
Outgoing,2000,Sint Maarten,All,10000,100,Latin America-Caribbean,1,534
Outgoing,2000,Sint Maarten,Buddhist,10000,0.7,Latin America-Caribbean,1,534
Outgoing,2000,Sint Maarten,Christian,10000,82.6,Latin America-Caribbean,1,534
Outgoing,2000,Sint Maarten,Hindu,10000,0,Latin America-Caribbean,1,534
Outgoing,2000,Sint Maarten,Jew,10000,0.6,Latin America-Caribbean,1,534
Outgoing,2000,Sint Maarten,Muslim,10000,0.2,Latin America-Caribbean,1,534
Outgoing,2000,Sint Maarten,Other,10000,4,Latin America-Caribbean,1,534
Outgoing,2000,Sint Maarten,Unaffiliated,10000,11.9,Latin America-Caribbean,1,534
Outgoing,2000,Caribbean Netherlands,All,10000,100,Latin America-Caribbean,1,535
Outgoing,2000,Caribbean Netherlands,Buddhist,10000,0.3,Latin America-Caribbean,1,535
Outgoing,2000,Caribbean Netherlands,Christian,10000,81.6,Latin America-Caribbean,1,535
Outgoing,2000,Caribbean Netherlands,Hindu,10000,0.3,Latin America-Caribbean,1,535
Outgoing,2000,Caribbean Netherlands,Jew,10000,0.4,Latin America-Caribbean,1,535
Outgoing,2000,Caribbean Netherlands,Muslim,10000,0.6,Latin America-Caribbean,1,535
Outgoing,2000,Caribbean Netherlands,Other,10000,3.6,Latin America-Caribbean,1,535
Outgoing,2000,Caribbean Netherlands,Unaffiliated,10000,12.7,Latin America-Caribbean,1,535
Outgoing,2000,New Caledonia,All,10000,100,Asia-Pacific,1,540
Outgoing,2000,New Caledonia,Buddhist,10000,2,Asia-Pacific,1,540
Outgoing,2000,New Caledonia,Christian,10000,80.9,Asia-Pacific,1,540
Outgoing,2000,New Caledonia,Hindu,10000,1.7,Asia-Pacific,1,540
Outgoing,2000,New Caledonia,Jew,10000,0.4,Asia-Pacific,1,540
Outgoing,2000,New Caledonia,Muslim,10000,1.4,Asia-Pacific,1,540
Outgoing,2000,New Caledonia,Other,10000,0.6,Asia-Pacific,1,540
Outgoing,2000,New Caledonia,Unaffiliated,10000,12.9,Asia-Pacific,1,540
Outgoing,2000,Vanuatu,All,10000,100,Asia-Pacific,1,548
Outgoing,2000,Vanuatu,Buddhist,10000,1.9,Asia-Pacific,1,548
Outgoing,2000,Vanuatu,Christian,10000,80,Asia-Pacific,1,548
Outgoing,2000,Vanuatu,Hindu,10000,2.1,Asia-Pacific,1,548
Outgoing,2000,Vanuatu,Jew,10000,0.3,Asia-Pacific,1,548
Outgoing,2000,Vanuatu,Muslim,10000,1.4,Asia-Pacific,1,548
Outgoing,2000,Vanuatu,Other,10000,0.8,Asia-Pacific,1,548
Outgoing,2000,Vanuatu,Unaffiliated,10000,13.4,Asia-Pacific,1,548
Outgoing,2000,New Zealand,All,500000,100,Asia-Pacific,1,554
Outgoing,2000,New Zealand,Buddhist,10000,1.1,Asia-Pacific,1,554
Outgoing,2000,New Zealand,Christian,320000,64.8,Asia-Pacific,1,554
Outgoing,2000,New Zealand,Hindu,10000,0.5,Asia-Pacific,1,554
Outgoing,2000,New Zealand,Jew,10000,0.2,Asia-Pacific,1,554
Outgoing,2000,New Zealand,Muslim,10000,0.7,Asia-Pacific,1,554
Outgoing,2000,New Zealand,Other,10000,1.2,Asia-Pacific,1,554
Outgoing,2000,New Zealand,Unaffiliated,160000,31.5,Asia-Pacific,1,554
Outgoing,2000,Nicaragua,All,520000,100,Latin America-Caribbean,1,558
Outgoing,2000,Nicaragua,Buddhist,10000,0,Latin America-Caribbean,1,558
Outgoing,2000,Nicaragua,Christian,450000,87.2,Latin America-Caribbean,1,558
Outgoing,2000,Nicaragua,Hindu,10000,0,Latin America-Caribbean,1,558
Outgoing,2000,Nicaragua,Jew,10000,0.2,Latin America-Caribbean,1,558
Outgoing,2000,Nicaragua,Muslim,10000,0,Latin America-Caribbean,1,558
Outgoing,2000,Nicaragua,Other,10000,0.5,Latin America-Caribbean,1,558
Outgoing,2000,Nicaragua,Unaffiliated,60000,12,Latin America-Caribbean,1,558
Outgoing,2000,Niger,All,220000,100,Sub-Saharan Africa,1,562
Outgoing,2000,Niger,Buddhist,10000,0,Sub-Saharan Africa,1,562
Outgoing,2000,Niger,Christian,20000,7.5,Sub-Saharan Africa,1,562
Outgoing,2000,Niger,Hindu,10000,0.1,Sub-Saharan Africa,1,562
Outgoing,2000,Niger,Jew,10000,0,Sub-Saharan Africa,1,562
Outgoing,2000,Niger,Muslim,200000,90.4,Sub-Saharan Africa,1,562
Outgoing,2000,Niger,Other,10000,1.1,Sub-Saharan Africa,1,562
Outgoing,2000,Niger,Unaffiliated,10000,0.9,Sub-Saharan Africa,1,562
Outgoing,2000,Nigeria,All,650000,100,Sub-Saharan Africa,1,566
Outgoing,2000,Nigeria,Buddhist,10000,0.4,Sub-Saharan Africa,1,566
Outgoing,2000,Nigeria,Christian,450000,69.4,Sub-Saharan Africa,1,566
Outgoing,2000,Nigeria,Hindu,10000,0,Sub-Saharan Africa,1,566
Outgoing,2000,Nigeria,Jew,10000,0,Sub-Saharan Africa,1,566
Outgoing,2000,Nigeria,Muslim,150000,23.5,Sub-Saharan Africa,1,566
Outgoing,2000,Nigeria,Other,20000,3.3,Sub-Saharan Africa,1,566
Outgoing,2000,Nigeria,Unaffiliated,20000,3.4,Sub-Saharan Africa,1,566
Outgoing,2000,Niue,All,10000,100,Asia-Pacific,1,570
Outgoing,2000,Niue,Buddhist,10000,1.7,Asia-Pacific,1,570
Outgoing,2000,Niue,Christian,10000,81.5,Asia-Pacific,1,570
Outgoing,2000,Niue,Hindu,10000,2,Asia-Pacific,1,570
Outgoing,2000,Niue,Jew,10000,0.4,Asia-Pacific,1,570
Outgoing,2000,Niue,Muslim,10000,1.5,Asia-Pacific,1,570
Outgoing,2000,Niue,Other,10000,0.4,Asia-Pacific,1,570
Outgoing,2000,Niue,Unaffiliated,10000,12.4,Asia-Pacific,1,570
Outgoing,2000,Norway,All,170000,100,Europe,1,578
Outgoing,2000,Norway,Buddhist,10000,1.3,Europe,1,578
Outgoing,2000,Norway,Christian,100000,58.7,Europe,1,578
Outgoing,2000,Norway,Hindu,10000,0.9,Europe,1,578
Outgoing,2000,Norway,Jew,10000,0.9,Europe,1,578
Outgoing,2000,Norway,Muslim,10000,8.5,Europe,1,578
Outgoing,2000,Norway,Other,10000,2.3,Europe,1,578
Outgoing,2000,Norway,Unaffiliated,50000,27.3,Europe,1,578
Outgoing,2000,Northern Mariana Islands,All,10000,100,Asia-Pacific,1,580
Outgoing,2000,Northern Mariana Islands,Buddhist,10000,1.8,Asia-Pacific,1,580
Outgoing,2000,Northern Mariana Islands,Christian,10000,79.8,Asia-Pacific,1,580
Outgoing,2000,Northern Mariana Islands,Hindu,10000,2.1,Asia-Pacific,1,580
Outgoing,2000,Northern Mariana Islands,Jew,10000,0.4,Asia-Pacific,1,580
Outgoing,2000,Northern Mariana Islands,Muslim,10000,1.7,Asia-Pacific,1,580
Outgoing,2000,Northern Mariana Islands,Other,10000,0.7,Asia-Pacific,1,580
Outgoing,2000,Northern Mariana Islands,Unaffiliated,10000,13.5,Asia-Pacific,1,580
Outgoing,2000,Federated States of Micronesia,All,20000,100,Asia-Pacific,1,583
Outgoing,2000,Federated States of Micronesia,Buddhist,10000,1.1,Asia-Pacific,1,583
Outgoing,2000,Federated States of Micronesia,Christian,20000,87.7,Asia-Pacific,1,583
Outgoing,2000,Federated States of Micronesia,Hindu,10000,1.3,Asia-Pacific,1,583
Outgoing,2000,Federated States of Micronesia,Jew,10000,0.2,Asia-Pacific,1,583
Outgoing,2000,Federated States of Micronesia,Muslim,10000,1.1,Asia-Pacific,1,583
Outgoing,2000,Federated States of Micronesia,Other,10000,0.5,Asia-Pacific,1,583
Outgoing,2000,Federated States of Micronesia,Unaffiliated,10000,8.1,Asia-Pacific,1,583
Outgoing,2000,Marshall Islands,All,10000,100,Asia-Pacific,1,584
Outgoing,2000,Marshall Islands,Buddhist,10000,0.3,Asia-Pacific,1,584
Outgoing,2000,Marshall Islands,Christian,10000,95.5,Asia-Pacific,1,584
Outgoing,2000,Marshall Islands,Hindu,10000,0.3,Asia-Pacific,1,584
Outgoing,2000,Marshall Islands,Jew,10000,0.1,Asia-Pacific,1,584
Outgoing,2000,Marshall Islands,Muslim,10000,0.5,Asia-Pacific,1,584
Outgoing,2000,Marshall Islands,Other,10000,0.5,Asia-Pacific,1,584
Outgoing,2000,Marshall Islands,Unaffiliated,10000,2.8,Asia-Pacific,1,584
Outgoing,2000,Palau,All,10000,100,Asia-Pacific,1,585
Outgoing,2000,Palau,Buddhist,10000,1.8,Asia-Pacific,1,585
Outgoing,2000,Palau,Christian,10000,80.8,Asia-Pacific,1,585
Outgoing,2000,Palau,Hindu,10000,2.3,Asia-Pacific,1,585
